postcode,lat,lon,point
HP11 9EG,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP11 9FF,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP11 9GW,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9HB,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9HJ,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9HP,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JA,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JH,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JJ,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JS,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JW,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JX,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JY,51.62776087,-0.748002964,"POINT((-0.748002964,51.62776087))"
HP11 9JZ,51.62775204,-0.748017655,"POINT((-0.748017655,51.62775204))"
HP11 9LH,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9LJ,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9LL,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9LR,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9LU,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9LW,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9LY,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9NA,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9NB,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9ND,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9NE,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9NF,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9NG,51.627754,-0.747998,"POINT((-0.747998,51.627754))"
HP11 9SA,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SB,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SD,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SE,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SF,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SG,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SH,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SJ,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SL,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SN,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SP,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SQ,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SR,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SS,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9ST,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SU,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SW,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SX,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SY,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9SZ,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TA,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TB,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TD,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TE,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TF,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TG,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TH,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TJ,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TL,51.62742682,-0.748951126,"POINT((-0.748951126,51.62742682))"
HP11 9TN,51.62742929,-0.748951163,"POINT((-0.748951163,51.62742929))"
HP11 9TR,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9TS,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9TT,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9TU,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9TW,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9TX,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9TY,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9TZ,51.627431,-0.748932,"POINT((-0.748932,51.627431))"
HP11 9UA,51.627763,-0.747983,"POINT((-0.747983,51.627763))"
HP11 9UB,51.627763,-0.747983,"POINT((-0.747983,51.627763))"
HP11 9UD,51.627763,-0.747983,"POINT((-0.747983,51.627763))"
HP11 9UE,51.627763,-0.747983,"POINT((-0.747983,51.627763))"
HP11 9ZZ,51.62776,-0.748003,"POINT((-0.748003,51.62776))"
HP12 3AA,51.63585398,-0.766984011,"POINT((-0.766984011,51.63585398))"
HP12 3AB,51.63553996,-0.767050324,"POINT((-0.767050324,51.63553996))"
HP12 3AD,51.63552267,-0.77460815,"POINT((-0.77460815,51.63552267))"
HP12 3AE,51.63680132,-0.769749,"POINT((-0.769749,51.63680132))"
HP12 3AF,51.63637105,-0.769990057,"POINT((-0.769990057,51.63637105))"
HP12 3AG,51.63618486,-0.774301305,"POINT((-0.774301305,51.63618486))"
HP12 3AH,51.635592,-0.769361,"POINT((-0.769361,51.635592))"
HP12 3AJ,51.63515,-0.773462,"POINT((-0.773462,51.63515))"
HP12 3AL,51.635797,-0.767905,"POINT((-0.767905,51.635797))"
HP12 3AN,51.63724,-0.773849127,"POINT((-0.773849127,51.63724))"
HP12 3AP,51.63747183,-0.771913,"POINT((-0.771913,51.63747183))"
HP12 3AQ,51.63754615,-0.770579641,"POINT((-0.770579641,51.63754615))"
HP12 3AR,51.63873809,-0.776226589,"POINT((-0.776226589,51.63873809))"
HP12 3AS,51.63841914,-0.776468,"POINT((-0.776468,51.63841914))"
HP12 3AT,51.63490071,-0.775564027,"POINT((-0.775564027,51.63490071))"
HP12 3AU,51.63457051,-0.775933,"POINT((-0.775933,51.63457051))"
HP12 3AW,51.63718092,-0.772871,"POINT((-0.772871,51.63718092))"
HP12 3AX,51.63419,-0.768481905,"POINT((-0.768481905,51.63419))"
HP12 3AY,51.63577455,-0.777447883,"POINT((-0.777447883,51.63577455))"
HP12 3AZ,51.63454545,-0.768247697,"POINT((-0.768247697,51.63454545))"
HP12 3BA,51.6354967,-0.771502036,"POINT((-0.771502036,51.6354967))"
HP12 3BB,51.63415232,-0.771061523,"POINT((-0.771061523,51.63415232))"
HP12 3BD,51.6344223,-0.771083127,"POINT((-0.771083127,51.6344223))"
HP12 3BE,51.63394511,-0.772743242,"POINT((-0.772743242,51.63394511))"
HP12 3BG,51.63495304,-0.771964661,"POINT((-0.771964661,51.63495304))"
HP12 3BH,51.63395272,-0.769174058,"POINT((-0.769174058,51.63395272))"
HP12 3BJ,51.63465306,-0.773374366,"POINT((-0.773374366,51.63465306))"
HP12 3BN,51.63438686,-0.773713884,"POINT((-0.773713884,51.63438686))"
HP12 3BP,51.63490887,-0.77734,"POINT((-0.77734,51.63490887))"
HP12 3BQ,51.63608296,-0.771674048,"POINT((-0.771674048,51.63608296))"
HP12 3BS,51.63548306,-0.779680986,"POINT((-0.779680986,51.63548306))"
HP12 3BT,51.63316506,-0.768660759,"POINT((-0.768660759,51.63316506))"
HP12 3BU,51.63541765,-0.776850587,"POINT((-0.776850587,51.63541765))"
HP12 3BW,51.63471635,-0.774268531,"POINT((-0.774268531,51.63471635))"
HP12 3BX,51.63586895,-0.770986233,"POINT((-0.770986233,51.63586895))"
HP12 3BY,51.63450247,-0.77514,"POINT((-0.77514,51.63450247))"
HP12 3BZ,51.63582695,-0.774469901,"POINT((-0.774469901,51.63582695))"
HP12 3DB,51.63422203,-0.780336148,"POINT((-0.780336148,51.63422203))"
HP12 3DD,51.63455312,-0.779315804,"POINT((-0.779315804,51.63455312))"
HP12 3DE,51.63432066,-0.776851193,"POINT((-0.776851193,51.63432066))"
HP12 3DF,51.63807404,-0.775493028,"POINT((-0.775493028,51.63807404))"
HP12 3DG,51.63261009,-0.769371,"POINT((-0.769371,51.63261009))"
HP12 3DJ,51.63504391,-0.771196376,"POINT((-0.771196376,51.63504391))"
HP12 3DL,51.63680673,-0.768663302,"POINT((-0.768663302,51.63680673))"
HP12 3DN,51.63342726,-0.768798152,"POINT((-0.768798152,51.63342726))"
HP12 3DQ,51.63250268,-0.769805703,"POINT((-0.769805703,51.63250268))"
HP12 3DR,51.63383429,-0.769885277,"POINT((-0.769885277,51.63383429))"
HP12 3DS,51.63270672,-0.771259524,"POINT((-0.771259524,51.63270672))"
HP12 3DT,51.63230092,-0.770287971,"POINT((-0.770287971,51.63230092))"
HP12 3DU,51.63568021,-0.775297391,"POINT((-0.775297391,51.63568021))"
HP12 3DW,51.63605123,-0.774420507,"POINT((-0.774420507,51.63605123))"
HP12 3DX,51.6336048,-0.770296062,"POINT((-0.770296062,51.6336048))"
HP12 3DY,51.63646844,-0.773903509,"POINT((-0.773903509,51.63646844))"
HP12 3DZ,51.63334375,-0.77112672,"POINT((-0.77112672,51.63334375))"
HP12 3EA,51.63376133,-0.77188,"POINT((-0.77188,51.63376133))"
HP12 3EB,51.633559,-0.773627795,"POINT((-0.773627795,51.633559))"
HP12 3ED,51.633888,-0.774912,"POINT((-0.774912,51.633888))"
HP12 3EE,51.6335468,-0.77593281,"POINT((-0.77593281,51.6335468))"
HP12 3EF,51.63300261,-0.772898717,"POINT((-0.772898717,51.63300261))"
HP12 3EG,51.63636238,-0.774079769,"POINT((-0.774079769,51.63636238))"
HP12 3EH,51.63074578,-0.77376871,"POINT((-0.77376871,51.63074578))"
HP12 3EJ,51.629488,-0.775594156,"POINT((-0.775594156,51.629488))"
HP12 3EL,51.6299135,-0.775871663,"POINT((-0.775871663,51.6299135))"
HP12 3EN,51.62783542,-0.777502349,"POINT((-0.777502349,51.62783542))"
HP12 3EP,51.628315,-0.775987,"POINT((-0.775987,51.628315))"
HP12 3EQ,51.63181429,-0.773624313,"POINT((-0.773624313,51.63181429))"
HP12 3ER,51.63597835,-0.773468775,"POINT((-0.773468775,51.63597835))"
HP12 3ES,51.63340036,-0.774824168,"POINT((-0.774824168,51.63340036))"
HP12 3ET,51.63271148,-0.772574247,"POINT((-0.772574247,51.63271148))"
HP12 3EU,51.63525671,-0.776074631,"POINT((-0.776074631,51.63525671))"
HP12 3EW,51.63567443,-0.774502911,"POINT((-0.774502911,51.63567443))"
HP12 3EX,51.63545734,-0.774235,"POINT((-0.774235,51.63545734))"
HP12 3EY,51.63176142,-0.772007494,"POINT((-0.772007494,51.63176142))"
HP12 3EZ,51.63309929,-0.773546315,"POINT((-0.773546315,51.63309929))"
HP12 3FF,51.621145,-0.772232025,"POINT((-0.772232025,51.621145))"
HP12 3FG,51.634006,-0.775892,"POINT((-0.775892,51.634006))"
HP12 3FJ,51.63360592,-0.769544673,"POINT((-0.769544673,51.63360592))"
HP12 3FN,51.6325619,-0.773748642,"POINT((-0.773748642,51.6325619))"
HP12 3FP,51.63191111,-0.77428634,"POINT((-0.77428634,51.63191111))"
HP12 3FQ,51.63787837,-0.773113956,"POINT((-0.773113956,51.63787837))"
HP12 3FU,51.621872,-0.771677,"POINT((-0.771677,51.621872))"
HP12 3FW,51.63268404,-0.77425106,"POINT((-0.77425106,51.63268404))"
HP12 3FX,51.617539,-0.779873,"POINT((-0.779873,51.617539))"
HP12 3FY,51.63147437,-0.770353664,"POINT((-0.770353664,51.63147437))"
HP12 3FZ,51.62747651,-0.773118,"POINT((-0.773118,51.62747651))"
HP12 3GA,51.62463952,-0.783193411,"POINT((-0.783193411,51.62463952))"
HP12 3GE,51.63704742,-0.769321499,"POINT((-0.769321499,51.63704742))"
HP12 3GF,51.63310564,-0.769616111,"POINT((-0.769616111,51.63310564))"
HP12 3GG,51.620595,-0.77722,"POINT((-0.77722,51.620595))"
HP12 3GH,51.63609325,-0.778696463,"POINT((-0.778696463,51.63609325))"
HP12 3GW,51.634363,-0.76957789,"POINT((-0.76957789,51.634363))"
HP12 3GZ,51.63148586,-0.771451441,"POINT((-0.771451441,51.63148586))"
HP12 3HB,51.63093751,-0.771627,"POINT((-0.771627,51.63093751))"
HP12 3HD,51.63125,-0.771992,"POINT((-0.771992,51.63125))"
HP12 3HE,51.632019,-0.770758,"POINT((-0.770758,51.632019))"
HP12 3HF,51.62893632,-0.770985739,"POINT((-0.770985739,51.62893632))"
HP12 3HG,51.631566,-0.771276,"POINT((-0.771276,51.631566))"
HP12 3HH,51.63112356,-0.772920517,"POINT((-0.772920517,51.63112356))"
HP12 3HJ,51.62957106,-0.77407489,"POINT((-0.77407489,51.62957106))"
HP12 3HL,51.62957802,-0.773020004,"POINT((-0.773020004,51.62957802))"
HP12 3HN,51.62770904,-0.775728725,"POINT((-0.775728725,51.62770904))"
HP12 3HP,51.62346933,-0.777012943,"POINT((-0.777012943,51.62346933))"
HP12 3HR,51.62807291,-0.765822435,"POINT((-0.765822435,51.62807291))"
HP12 3HS,51.62712871,-0.774400761,"POINT((-0.774400761,51.62712871))"
HP12 3HT,51.6255568,-0.774558683,"POINT((-0.774558683,51.6255568))"
HP12 3HU,51.628261,-0.773373,"POINT((-0.773373,51.628261))"
HP12 3HW,51.62559827,-0.776811243,"POINT((-0.776811243,51.62559827))"
HP12 3HX,51.62779417,-0.77182565,"POINT((-0.77182565,51.62779417))"
HP12 3HY,51.62958521,-0.771127133,"POINT((-0.771127133,51.62958521))"
HP12 3JA,51.62727615,-0.77474352,"POINT((-0.77474352,51.62727615))"
HP12 3JB,51.62670908,-0.774686559,"POINT((-0.774686559,51.62670908))"
HP12 3JD,51.62790529,-0.775578969,"POINT((-0.775578969,51.62790529))"
HP12 3JE,51.63024995,-0.771065828,"POINT((-0.771065828,51.63024995))"
HP12 3JF,51.62490591,-0.775948627,"POINT((-0.775948627,51.62490591))"
HP12 3JG,51.62724445,-0.780335429,"POINT((-0.780335429,51.62724445))"
HP12 3JH,51.63011783,-0.779088086,"POINT((-0.779088086,51.63011783))"
HP12 3JJ,51.63061684,-0.777788798,"POINT((-0.777788798,51.63061684))"
HP12 3JL,51.62523146,-0.781313976,"POINT((-0.781313976,51.62523146))"
HP12 3JN,51.62837368,-0.77393379,"POINT((-0.77393379,51.62837368))"
HP12 3JP,51.63139445,-0.779068265,"POINT((-0.779068265,51.63139445))"
HP12 3JQ,51.62776881,-0.779743476,"POINT((-0.779743476,51.62776881))"
HP12 3JR,51.63176241,-0.779000593,"POINT((-0.779000593,51.63176241))"
HP12 3JS,51.630484,-0.779713977,"POINT((-0.779713977,51.630484))"
HP12 3JT,51.63055113,-0.780116727,"POINT((-0.780116727,51.63055113))"
HP12 3JU,51.63051863,-0.781316799,"POINT((-0.781316799,51.63051863))"
HP12 3JW,51.63146706,-0.777404737,"POINT((-0.777404737,51.63146706))"
HP12 3JX,51.63024596,-0.781035143,"POINT((-0.781035143,51.63024596))"
HP12 3JY,51.63312423,-0.772490862,"POINT((-0.772490862,51.63312423))"
HP12 3JZ,51.6291205,-0.780891931,"POINT((-0.780891931,51.6291205))"
HP12 3LA,51.62819926,-0.782231341,"POINT((-0.782231341,51.62819926))"
HP12 3LB,51.62758365,-0.78182885,"POINT((-0.78182885,51.62758365))"
HP12 3LD,51.6272052,-0.780885473,"POINT((-0.780885473,51.6272052))"
HP12 3LE,51.6259121,-0.781050148,"POINT((-0.781050148,51.6259121))"
HP12 3LG,51.62266099,-0.782292911,"POINT((-0.782292911,51.62266099))"
HP12 3LH,51.61777799,-0.772745996,"POINT((-0.772745996,51.61777799))"
HP12 3LL,51.6249904,-0.780612558,"POINT((-0.780612558,51.6249904))"
HP12 3LN,51.62366644,-0.781269224,"POINT((-0.781269224,51.62366644))"
HP12 3LP,51.62497826,-0.782909868,"POINT((-0.782909868,51.62497826))"
HP12 3LR,51.62387229,-0.782910564,"POINT((-0.782910564,51.62387229))"
HP12 3LS,51.62317636,-0.783434786,"POINT((-0.783434786,51.62317636))"
HP12 3LT,51.62451649,-0.784337959,"POINT((-0.784337959,51.62451649))"
HP12 3LU,51.62278923,-0.783387356,"POINT((-0.783387356,51.62278923))"
HP12 3LW,51.62399469,-0.782575028,"POINT((-0.782575028,51.62399469))"
HP12 3LX,51.62176221,-0.783198137,"POINT((-0.783198137,51.62176221))"
HP12 3LY,51.62156865,-0.782741062,"POINT((-0.782741062,51.62156865))"
HP12 3LZ,51.62215129,-0.783433305,"POINT((-0.783433305,51.62215129))"
HP12 3ND,51.61833378,-0.77430544,"POINT((-0.77430544,51.61833378))"
HP12 3NE,51.618649,-0.773387,"POINT((-0.773387,51.618649))"
HP12 3NF,51.61700537,-0.772810165,"POINT((-0.772810165,51.61700537))"
HP12 3NG,51.6171569,-0.770105056,"POINT((-0.770105056,51.6171569))"
HP12 3NH,51.61903981,-0.77131084,"POINT((-0.77131084,51.61903981))"
HP12 3NJ,51.61847499,-0.769751653,"POINT((-0.769751653,51.61847499))"
HP12 3NL,51.61767279,-0.767852271,"POINT((-0.767852271,51.61767279))"
HP12 3NN,51.618925,-0.768815,"POINT((-0.768815,51.618925))"
HP12 3NQ,51.61809058,-0.771683134,"POINT((-0.771683134,51.61809058))"
HP12 3NR,51.61719553,-0.781572532,"POINT((-0.781572532,51.61719553))"
HP12 3NS,51.62712381,-0.767061745,"POINT((-0.767061745,51.62712381))"
HP12 3NT,51.62470724,-0.767271704,"POINT((-0.767271704,51.62470724))"
HP12 3NU,51.62442641,-0.767929397,"POINT((-0.767929397,51.62442641))"
HP12 3NW,51.61662342,-0.76896397,"POINT((-0.76896397,51.61662342))"
HP12 3NX,51.62578862,-0.768354798,"POINT((-0.768354798,51.62578862))"
HP12 3NY,51.62282981,-0.768304887,"POINT((-0.768304887,51.62282981))"
HP12 3NZ,51.62482445,-0.769016544,"POINT((-0.769016544,51.62482445))"
HP12 3PA,51.62485823,-0.769665719,"POINT((-0.769665719,51.62485823))"
HP12 3PB,51.62735163,-0.769063734,"POINT((-0.769063734,51.62735163))"
HP12 3PD,51.62733192,-0.769645,"POINT((-0.769645,51.62733192))"
HP12 3PE,51.6276421,-0.770182763,"POINT((-0.770182763,51.6276421))"
HP12 3PF,51.62931996,-0.768981571,"POINT((-0.768981571,51.62931996))"
HP12 3PG,51.62797118,-0.768122334,"POINT((-0.768122334,51.62797118))"
HP12 3PL,51.6275991,-0.776396259,"POINT((-0.776396259,51.6275991))"
HP12 3PP,51.61712178,-0.778801268,"POINT((-0.778801268,51.61712178))"
HP12 3PQ,51.62692525,-0.76784727,"POINT((-0.76784727,51.62692525))"
HP12 3PR,51.621563,-0.768296,"POINT((-0.768296,51.621563))"
HP12 3PS,51.621599,-0.768295,"POINT((-0.768295,51.621599))"
HP12 3PX,51.62011093,-0.768840726,"POINT((-0.768840726,51.62011093))"
HP12 3PY,51.62019217,-0.772305313,"POINT((-0.772305313,51.62019217))"
HP12 3QA,51.61982082,-0.771188637,"POINT((-0.771188637,51.61982082))"
HP12 3QE,51.63310564,-0.769397,"POINT((-0.769397,51.63310564))"
HP12 3QG,51.63653809,-0.770435,"POINT((-0.770435,51.63653809))"
HP12 3QH,51.620081,-0.770187473,"POINT((-0.770187473,51.620081))"
HP12 3QL,51.62102,-0.769712,"POINT((-0.769712,51.62102))"
HP12 3QP,51.62058209,-0.773479287,"POINT((-0.773479287,51.62058209))"
HP12 3QQ,51.63109262,-0.772300177,"POINT((-0.772300177,51.63109262))"
HP12 3QS,51.62188772,-0.773603,"POINT((-0.773603,51.62188772))"
HP12 3QZ,51.62431134,-0.7706773,"POINT((-0.7706773,51.62431134))"
HP12 3RB,51.625232,-0.770958729,"POINT((-0.770958729,51.625232))"
HP12 3RD,51.62535581,-0.773393925,"POINT((-0.773393925,51.62535581))"
HP12 3RE,51.62300948,-0.770004631,"POINT((-0.770004631,51.62300948))"
HP12 3RF,51.622787,-0.77095,"POINT((-0.77095,51.622787))"
HP12 3RG,51.62539,-0.772270321,"POINT((-0.772270321,51.62539))"
HP12 3RH,51.623019,-0.772547,"POINT((-0.772547,51.623019))"
HP12 3RL,51.62600599,-0.771253,"POINT((-0.771253,51.62600599))"
HP12 3RP,51.621426,-0.775782,"POINT((-0.775782,51.621426))"
HP12 3RQ,51.62502957,-0.772505,"POINT((-0.772505,51.62502957))"
HP12 3RS,51.61756502,-0.776463874,"POINT((-0.776463874,51.61756502))"
HP12 3RX,51.62090365,-0.774135096,"POINT((-0.774135096,51.62090365))"
HP12 3SD,51.620426,-0.781752552,"POINT((-0.781752552,51.620426))"
HP12 3SE,51.62128034,-0.778357413,"POINT((-0.778357413,51.62128034))"
HP12 3SL,51.62002415,-0.781207891,"POINT((-0.781207891,51.62002415))"
HP12 3SN,51.620222,-0.782006475,"POINT((-0.782006475,51.620222))"
HP12 3ST,51.622172,-0.779229,"POINT((-0.779229,51.622172))"
HP12 3SU,51.61960839,-0.775816693,"POINT((-0.775816693,51.61960839))"
HP12 3SY,51.61853149,-0.776018998,"POINT((-0.776018998,51.61853149))"
HP12 3TA,51.620157,-0.777478,"POINT((-0.777478,51.620157))"
HP12 3TB,51.61973672,-0.769168637,"POINT((-0.769168637,51.61973672))"
HP12 3TD,51.62033154,-0.778772902,"POINT((-0.778772902,51.62033154))"
HP12 3TF,51.6188,-0.781833,"POINT((-0.781833,51.6188))"
HP12 3TS,51.620612,-0.775385,"POINT((-0.775385,51.620612))"
HP12 3TZ,51.61714692,-0.777760628,"POINT((-0.777760628,51.61714692))"
HP12 3UA,51.62949322,-0.778685863,"POINT((-0.778685863,51.62949322))"
HP12 3UD,51.63169528,-0.775144623,"POINT((-0.775144623,51.63169528))"
HP12 3UE,51.62302745,-0.781214111,"POINT((-0.781214111,51.62302745))"
HP12 3UF,51.62359645,-0.779725376,"POINT((-0.779725376,51.62359645))"
HP12 3UG,51.62512387,-0.779612172,"POINT((-0.779612172,51.62512387))"
HP12 3UH,51.62607413,-0.777607469,"POINT((-0.777607469,51.62607413))"
HP12 3UJ,51.62454822,-0.777865165,"POINT((-0.777865165,51.62454822))"
HP12 3UL,51.62379956,-0.777639693,"POINT((-0.777639693,51.62379956))"
HP12 3UN,51.62432171,-0.778564669,"POINT((-0.778564669,51.62432171))"
HP12 3UP,51.6277619,-0.779079084,"POINT((-0.779079084,51.6277619))"
HP12 3UQ,51.62616808,-0.777995009,"POINT((-0.777995009,51.62616808))"
HP12 3UR,51.628853,-0.778402822,"POINT((-0.778402822,51.628853))"
HP12 3UT,51.62939659,-0.779107,"POINT((-0.779107,51.62939659))"
HP12 3UU,51.62983779,-0.778098691,"POINT((-0.778098691,51.62983779))"
HP12 3UW,51.62649022,-0.778708701,"POINT((-0.778708701,51.62649022))"
HP12 3UX,51.6290464,-0.777224191,"POINT((-0.777224191,51.6290464))"
HP12 3UY,51.630332,-0.777088,"POINT((-0.777088,51.630332))"
HP12 3UZ,51.63121664,-0.775807693,"POINT((-0.775807693,51.63121664))"
HP12 3WF,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP12 3WY,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP12 3WZ,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP12 3XA,51.63284127,-0.775532779,"POINT((-0.775532779,51.63284127))"
HP12 3XB,51.63288155,-0.775083777,"POINT((-0.775083777,51.63288155))"
HP12 3XF,51.622144,-0.77049,"POINT((-0.77049,51.622144))"
HP12 3XH,51.63211291,-0.772084696,"POINT((-0.772084696,51.63211291))"
HP12 3YN,51.63359218,-0.76885159,"POINT((-0.76885159,51.63359218))"
HP12 3YZ,51.6192026,-0.77054088,"POINT((-0.77054088,51.6192026))"
HP12 3ZZ,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP12 4AA,51.63976929,-0.781141127,"POINT((-0.781141127,51.63976929))"
HP12 4AB,51.63971009,-0.779913,"POINT((-0.779913,51.63971009))"
HP12 4AD,51.64073771,-0.784352291,"POINT((-0.784352291,51.64073771))"
HP12 4AE,51.64146412,-0.787019,"POINT((-0.787019,51.64146412))"
